Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRL01,OUT018,3343.8658161436224
FDE59,OUT045,706.7663319260307
FDI60,OUT035,1128.991549930519
DRH39,OUT035,1174.175261343055
FDK36,OUT049,768.3040712155771
FDN52,OUT045,1324.1210806348
FDU12,OUT017,4271.7759245154275
NCT05,OUT027,6219.765444046305
FDS37,OUT027,2999.5883298857057
FDK24,OUT017,804.1498684188352
DRF36,OUT013,3183.8015367049375
FDN46,OUT010,336.36385420412313
NCN06,OUT045,2557.9131836592496
FDD59,OUT035,1332.924956544503
FDM14,OUT045,1782.2354671816774
FDO10,OUT018,781.2996421433999
FDU35,OUT013,1556.8797325527169
NCA30,OUT018,2726.5452921591504
NCO41,OUT049,1585.023678638616
FDI24,OUT046,2788.2983822172046
FDZ16,OUT046,3066.354834460093
FDV47,OUT046,1241.717978784164
FDV16,OUT045,719.7739351715785
FDZ22,OUT035,1331.5504662388696
FDO20,OUT010,991.1768841298854
FDW38,OUT013,872.2842573279349
FDW52,OUT045,2720.137797327247
FDT43,OUT019,134.6797579339238
NCS29,OUT045,4080.7648321501133
NCC31,OUT017,2546.0573864641783
FDA21,OUT017,3304.034658881885
FDQ55,OUT046,1895.1006229254758
NCE54,OUT049,1187.6746763114
FDD45,OUT017,1513.4312143702823
NCP17,OUT017,1118.3737502734007
FDR47,OUT035,3254.004390878121
DRM35,OUT013,2845.940465324673
FDR47,OUT019,547.1578885763575
FDX19,OUT010,721.1572687100877
FDV22,OUT027,4049.3664671862525
FDQ46,OUT027,2843.7533875476925
DRO47,OUT045,1778.1716916504304
FDB44,OUT010,768.8242644362186
FDN02,OUT010,718.9312510039131
FDW10,OUT045,2567.5307811255166
FDJ41,OUT019,925.4605473728908
FDM50,OUT046,982.2893729954802
FDW10,OUT035,2711.8536013079693
FDY48,OUT049,1685.111524874932
NCE30,OUT027,5462.2080522069145
FDO04,OUT045,904.7120177014856
FDQ26,OUT010,164.17342069790345
NCX29,OUT018,2049.7070996062944
FDE39,OUT046,1820.9647041179323
NCR54,OUT027,5172.580870253883
NCP55,OUT027,1551.7684424511112
FDX22,OUT017,3706.5651929226374
FDI05,OUT035,1191.620671942908
FDC51,OUT027,3301.426001777917
FDC10,OUT013,1871.5296956401617
FDJ46,OUT045,2895.6337763059323
FDV10,OUT010,94.49772134211042
FDX12,OUT027,5926.600125861508
FDL43,OUT019,217.8398675051022
DRB13,OUT046,3160.8842988049014
FDF59,OUT027,3291.855535101443
FDT35,OUT049,2713.399800176801
NCJ19,OUT035,930.3762785035341
FDT35,OUT018,2536.9108339123386
FDI48,OUT046,784.7222349464007
DRC24,OUT019,446.321987112823
NCZ05,OUT017,1698.2829794037386
FDJ57,OUT049,3418.0777083756993
FDX11,OUT017,3210.253070172018
FDE09,OUT035,1797.049160479692
NCK06,OUT049,1880.8992745973176
DRE37,OUT017,3214.3402702884023
FDV56,OUT046,1729.1977662430752
FDY43,OUT017,2744.5863939919227
FDV35,OUT013,2362.2090313136036
FDF05,OUT019,895.825066911723
FDA36,OUT035,3088.345794039233
FDS13,OUT027,5970.257259893932
FDU47,OUT013,2228.1474596203384
FDI36,OUT010,707.8900752412184
FDH48,OUT046,1324.166254195053
FDZ14,OUT013,1890.1121653765574
FDS46,OUT013,1943.5702129060144
FDE21,OUT017,1942.6696197808901
FDA26,OUT049,3745.9289943120907
FDV12,OUT046,1620.3544317871665
FDL46,OUT019,343.7629607894982
FDN57,OUT013,2248.73513803859
NCJ18,OUT017,1851.4897083421947
FDO36,OUT045,2879.1695905034508
FDX55,OUT018,3055.5858054033797
FDT25,OUT019,339.1623419597083
FDD16,OUT049,1130.9097290784723
NCX18,OUT013,3194.2939829818133
NCG55,OUT018,1554.989958556798
NCV18,OUT049,1330.2317416441404
NCS18,OUT035,1794.9182168286306
FDC37,OUT045,1711.1914716614872
FDE47,OUT046,2026.974608290558
DRG49,OUT019,633.5122995325435
FDC39,OUT049,3392.8039257570485
FDH24,OUT019,478.86088256698724
FDV39,OUT027,5381.643345987352
NCL17,OUT045,2221.614875969255
NCY53,OUT035,1823.3126207025769
FDH52,OUT013,1039.369334345702
NCD19,OUT018,712.1303885100168
FDI44,OUT046,1133.8706875156338
DRD49,OUT027,5831.895502311937
FDN08,OUT035,1948.939618632183
FDO20,OUT027,6349.093040422115
FDY02,OUT046,4100.0183654490265
FDX23,OUT045,1483.2563004919482
FDX01,OUT017,1921.4996849631702
FDH20,OUT027,2651.3111213807706
NCX41,OUT017,3652.3216609253236
FDD21,OUT027,3053.8116469920456
DRH11,OUT019,146.84036610648909
DRE60,OUT018,3308.2351715842105
FDB10,OUT013,3813.35001977259
FDH38,OUT013,1812.702790002117
NCL07,OUT018,515.8112184812431
FDD48,OUT046,1801.0127102106849
NCT54,OUT027,2512.357833085011
FDF32,OUT027,5389.20953690297
DRH51,OUT045,1320.5159544497742
DRG03,OUT035,2508.0188311456045
NCY42,OUT019,427.50658758145624
FDH32,OUT017,1559.491345550701
NCJ06,OUT027,3035.4686932983386
FDH47,OUT027,2638.1446902151247
FDZ08,OUT018,1087.083998141875
FDK16,OUT017,1571.6174050232614
DRG01,OUT018,983.9823599382173
NCM53,OUT027,2729.641867041221
NCB07,OUT035,3311.0431453298697
NCZ06,OUT035,4049.239523367103
FDU48,OUT049,2080.0802282364857
NCB55,OUT027,1712.5669013503375
FDP15,OUT013,4178.333200104065
FDF17,OUT046,3246.844355260757
NCN06,OUT049,2670.5865949650283
DRM48,OUT018,566.4476524678627
FDH10,OUT046,2798.9428857565044
FDC60,OUT018,1253.5260722266125
FDE35,OUT018,785.2521732543172
DRI23,OUT013,2525.7415179088393
NCR38,OUT013,3916.4859394608256
FDP04,OUT035,1062.9198660802854
NCW17,OUT045,2171.2661450032783
FDX34,OUT017,2005.649912215316
NCK53,OUT045,1538.9834166043572
NCO54,OUT010,148.21419455128822
NCH55,OUT046,2046.9934865909026
FDT44,OUT027,3062.7658229591525
DRG49,OUT046,3976.108689305031
FDX46,OUT010,186.01361440430748
DRG36,OUT049,2780.5525591137525
FDU37,OUT049,1238.0420052686884
FDK10,OUT049,3170.653091847905
DRF37,OUT027,6130.238045679232
FDC44,OUT035,1792.3332187048281
FDP15,OUT046,4079.776478069824
FDZ27,OUT027,1311.5224830482418
FDY22,OUT019,396.6107800394201
DRG51,OUT035,2833.6313064141136
FDN58,OUT045,3878.1603800782027
FDW01,OUT049,2459.8255100760375
FDX24,OUT018,1251.3118695598873
FDO51,OUT017,757.7500222623652
FDJ52,OUT027,4197.613344714157
NCY06,OUT010,437.8829902042025
FDE20,OUT018,2450.705318006923
FDT23,OUT010,240.48125351099134
FDQ51,OUT046,791.6699924154019
FDE35,OUT046,1022.0836495219991
FDB46,OUT013,3421.987781524648
NCG19,OUT035,3704.3618561537446
NCL06,OUT018,3428.88628172304
FDT36,OUT019,53.766167616341086
FDC56,OUT049,1929.9335812335185
FDJ26,OUT049,3504.800182197644
FDZ59,OUT017,2754.031015129608
FDV11,OUT027,4585.482972922455
FDR13,OUT010,409.8866346834307
FDI15,OUT018,3716.5589939348483
FDF47,OUT018,3160.168842923008
NCB54,OUT019,332.83330617843563
NCK19,OUT027,5072.443210322402
FDX16,OUT017,2454.3596636832
FDL50,OUT045,2053.2185860223153
NCE31,OUT035,735.1990494451842
DRJ01,OUT049,2555.9472309807343
FDE22,OUT013,2643.7793437073965
FDY20,OUT019,236.8939967406852
NCO14,OUT045,703.4933156524577
NCR50,OUT017,2552.07640667706
DRM47,OUT017,3276.3312247294666
FDO27,OUT010,327.33448102343914
FDJ20,OUT027,3302.175364606379
NCX17,OUT013,3430.957401780244
FDG59,OUT049,705.4663530348798
FDD52,OUT045,1663.4308516270635
FDO48,OUT017,3973.591825244806
FDC59,OUT019,225.972042935205
FDS15,OUT018,1484.3747228533907
FDB47,OUT035,3521.6771738699854
FDV14,OUT019,220.40648221187556
FDB27,OUT013,3158.3450774307153
FDA35,OUT035,2097.43554330782
FDN51,OUT018,3707.6571721513087
FDO39,OUT019,561.8557102707639
FDB28,OUT049,3253.774180214874
DRJ25,OUT046,778.6427604970679
FDH46,OUT027,2653.3493616418277
FDI10,OUT045,2784.5671747894608
FDU21,OUT018,556.4860342931349
FDD09,OUT049,3027.478491852092
FDD10,OUT046,2768.558514819649
FDN31,OUT010,659.861541424195
FDA46,OUT018,2885.5380990063895
FDM56,OUT046,1689.5109004382248
FDF11,OUT010,892.1227678452491
FDS32,OUT018,1881.2835848638335
NCM06,OUT013,2371.3430683385554
FDZ26,OUT045,3753.5044612342153
FDO01,OUT013,1847.6427539624935
FDJ46,OUT049,2877.807339402685
FDG26,OUT019,845.157056178463
FDZ38,OUT035,3047.5445425062917
NCO55,OUT013,1696.6213383354263
FDT60,OUT035,2029.7083539248097
FDW37,OUT049,1446.1844117324858
NCK42,OUT018,3039.2260648295405
FDA45,OUT046,2457.1463520937623
FDW55,OUT018,3886.971024886323
FDY44,OUT017,3420.000344364696
FDQ31,OUT017,1416.6488538000328
FDM09,OUT049,2801.349478558839
FDH12,OUT018,1449.2446225973126
NCQ43,OUT035,1844.5984306340986
FDT33,OUT035,2861.1200570957717
NCT41,OUT018,2058.225479583465
DRJ25,OUT010,112.1080989200289
NCQ41,OUT046,3161.523217117888
NCN17,OUT049,1588.222333845203
DRO35,OUT027,2985.797956568058
FDU27,OUT018,626.8560759589901
FDY43,OUT027,4628.427983425772
FDG46,OUT035,1958.7413986141023
DRL49,OUT018,1952.4414442331156
NCB55,OUT049,946.4394286830016
FDK28,OUT049,4298.651151389084
FDO49,OUT045,692.9689159016419
FDT03,OUT013,2736.654846219317
FDW33,OUT027,2775.2919691708385
FDR02,OUT035,1841.0086334420037
FDF50,OUT013,3290.414098285244
FDA40,OUT018,1191.0412337627652
NCT53,OUT018,2394.755087142386
FDY60,OUT035,2354.4270440749683
FDP44,OUT027,2795.470957916658
NCQ50,OUT045,3467.2526557817946
NCC30,OUT017,3079.4229998336737
FDQ60,OUT018,1650.682438855928
FDG41,OUT046,1749.5360535123307
FDQ03,OUT046,3827.1093466380244
FDM03,OUT045,1699.016401383969
FDZ51,OUT018,1254.7803276342743
DRF51,OUT035,694.3070428912179
FDF39,OUT017,4575.077284923859
FDW52,OUT035,2705.384341060197
FDY22,OUT049,2503.47312598209
FDG14,OUT013,2385.767265562859
FDA57,OUT017,724.2667599735382
FDL45,OUT019,350.97939359550276
FDX28,OUT046,1542.809046825524
NCQ54,OUT013,2792.969732861319
FDH40,OUT045,1219.9784562296659
FDU52,OUT035,2527.0090845952486
FDT60,OUT010,414.5699512097004
FDK08,OUT045,1602.18950341993
FDN04,OUT049,3016.8865520592576
FDE50,OUT013,3141.4885743014074
FDI16,OUT049,840.9970722722796
FDM50,OUT049,1040.6135284252675
NCV30,OUT049,990.071044154639
FDT44,OUT013,1784.8354223326114
FDY60,OUT013,2359.8734457688524
FDT56,OUT017,1024.2089027912243
FDV58,OUT018,2702.4489705524966
FDU04,OUT013,1963.7093271873814
NCN05,OUT027,5028.223305033382
FDI53,OUT018,2296.1918948124326
FDD34,OUT046,2674.5253979065856
FDW47,OUT027,3222.3283401622652
FDT51,OUT027,2889.4818439173655
FDO27,OUT013,1570.454366394723
NCQ18,OUT018,1344.0763912398659
NCW05,OUT013,1705.1181182655416
FDI15,OUT010,1051.4628731310459
NCH43,OUT010,759.9705955245789
FDT40,OUT049,1986.4375671933424
NCG19,OUT017,3704.241412158077
NCM30,OUT035,699.6787929327955
FDB38,OUT017,2699.1889638868092
FDB22,OUT046,2420.5960453364282
FDC58,OUT046,709.3006151953274
NCI29,OUT013,2115.5570238457503
FDA23,OUT010,322.84409499851296
DRG48,OUT013,2250.7224573918866
FDV21,OUT013,2012.7949924188938
NCG18,OUT019,287.77970034801274
FDG40,OUT045,679.7477931904644
FDU24,OUT018,1329.5800954616861
FDA22,OUT049,2801.724101416937
FDY35,OUT046,804.5485973484338
FDJ15,OUT045,3153.5720101346656
NCW18,OUT018,3215.5350805334006
FDK56,OUT018,2766.5196453592575
FDF44,OUT046,2202.9877278830395
FDP51,OUT049,1909.3899263352405
FDU22,OUT027,2979.6854065317893
FDM28,OUT017,3028.1864218439546
NCL42,OUT046,3804.500247098054
FDJ15,OUT019,600.7852378508345
FDI32,OUT018,1538.2675891448284
DRL11,OUT046,2534.6824733032686
DRO59,OUT018,972.0470526958675
FDA07,OUT019,356.5063325850073
NCO53,OUT013,2999.170447090488
FDO21,OUT045,3763.4934534128643
FDW39,OUT045,2962.3041159802865
NCV17,OUT013,2152.615023712201
FDE22,OUT046,2597.771723231723
NCB06,OUT018,2253.7157077952374
DRF48,OUT017,3142.8952034978374
FDB05,OUT013,4180.157683880174
FDP28,OUT027,5970.940639211801
FDP23,OUT046,3693.30214859629
NCS41,OUT018,2718.4115208804956
FDS40,OUT018,512.5759957317207
FDA16,OUT017,3775.2793581739325
FDN20,OUT035,2897.1907827303394
FDF04,OUT027,6394.283247511199
DRG36,OUT018,2472.542630030319
FDW16,OUT018,1262.2736168638235
FDU09,OUT017,954.6853529814927
FDW01,OUT046,2418.808162647463
FDB15,OUT045,4105.083551139994
NCJ17,OUT049,1338.7394804518394
NCT18,OUT018,2704.3270795840513
FDG16,OUT018,3112.932338444979
FDP27,OUT017,3187.7778278968226
FDQ44,OUT027,3163.3280874341312
FDL50,OUT027,3311.8709337957184
FDW57,OUT027,4694.758091092534
FDS34,OUT013,1781.7450563492532
NCV30,OUT035,1025.231247396443
FDD26,OUT018,2705.0429237131134
FDA03,OUT045,2370.38996619637
FDS27,OUT018,2750.391371623101
FDM12,OUT013,3090.800760654883
NCV42,OUT027,2837.1363441858366
NCS41,OUT046,3052.361359007691
FDN56,OUT018,1990.3457520510808
DRK59,OUT046,3736.581480931105
NCG18,OUT046,1683.2214314045564
NCN26,OUT017,1931.1687536927866
FDI60,OUT027,1789.0574126184788
NCI43,OUT049,801.2407586477724
NCL17,OUT049,2261.4170319453538
FDQ19,OUT019,1280.1638901098256
FDY43,OUT049,2679.5709140778717
FDR36,OUT049,748.5911097569532
FDJ58,OUT049,2827.846815699673
DRY23,OUT045,726.8045316436545
FDK26,OUT027,5132.017939526526
DRH03,OUT045,1476.619073112901
FDC10,OUT010,427.80211720445146
FDD23,OUT013,3135.7299978850847
FDP32,OUT045,2016.527803939163
FDO31,OUT035,1281.7241553235901
FDQ57,OUT013,2340.2301196778235
FDX32,OUT027,3728.7286229394126
FDC39,OUT027,5388.4091874130845
FDU55,OUT046,4416.722691187943
FDL45,OUT013,2053.7743782419307
DRK37,OUT049,3237.890615280163
FDK22,OUT013,3525.0088227274814
DRG37,OUT027,3989.291124686762
FDK22,OUT017,3752.2283066004225
DRH36,OUT018,912.4374547633146
DRC36,OUT018,2487.9355797026055
DRE03,OUT027,1228.9510448791632
FDF34,OUT046,3141.1328689611764
FDZ22,OUT046,1274.4717590808054
FDC44,OUT010,342.1312893268989
FDN31,OUT027,5113.592299034086
FDO03,OUT017,4055.877168292918
FDA01,OUT049,969.0570798444402
NCH42,OUT049,3859.0487927546433
FDF46,OUT018,1622.2660000540166
DRL35,OUT046,694.5088642241524
FDW46,OUT049,1087.7923035846468
FDB58,OUT046,2246.668317365998
FDD47,OUT018,2529.1621296236426
NCO17,OUT045,1810.9249934066156
FDJ26,OUT017,3875.8185167452343
FDU37,OUT045,1238.4824096672537
